BirdID,TOC,TrialType,trainWindImage,shownWindImage,Speed,Number,Number2,Group,Date,Time,FirstPeck,TimeToPeck,SuccFail,DotType,leftRight_i,leftRight_o,TargetX_i,TargetY_i,TargetX_o,TargetY_o,TargetSize,TargetAngle_i,TargetAngle_o,RadiusCentre_i,RadiusCentre_o,TurbineAngle,Blade1Angle,Blade2Angle,Blade3Angle,dotCol,timeOutTime,frames,screenWidth,screenHeight,TargetPeckedX,TargetPeckedY,TargetPeckedAngle,TargetPeckedLR,NovelBlade,ShowOrder,TreatmentOrder,Weird,Exclude,Comments
24G06,3,5_Comparative_Experiment,Black,Black,20,6.5,12,1,21/02/2024,13:20:25,second,3.2147,Succ,in,left,left,783,845,611,1015,58,165.8694,156.2287,512,731.4286,253.1818,338.1818,98.1818,218.1818,0.447214 0.447214 0.447214,120,530,2560,1440,783,845,255.8694,left,Train,6,2,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,7,13,1,21/02/2024,13:22:04,first,37.7202,Succ,out,left,left,792,564,665,1115,58,197.7953,147.2898,512,731.4286,264,349,109,229,0.447214 0.447214 0.447214,120,6223,2560,1440,665,1115,237.2898,left,Novel,7,2,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,7.5,14,1,21/02/2024,13:22:23,second,18.9218,Succ,in,left,left,792,564,665,1115,58,197.7953,147.2898,512,731.4286,45.5455,130.5455,250.5455,10.5455,0.447214 0.447214 0.447214,120,3121,2560,1440,792,564,287.7953,left,Novel,7,2,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,8,15,1,21/02/2024,13:24:10,first,25.4689,Succ,out,right,left,1779,605,568,887,58,347.0398,166.7921,512,731.4286,194,279,39,159,0.447214 0.447214 0.447214,120,4202,2560,1440,568,887,256.7921,left,Novel,8,2,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,8.5,16,1,21/02/2024,13:26:10,second,NA,Fail,in,right,left,1779,605,568,887,58,347.0398,166.7921,512,731.4286,340.0909,65.0909,185.0909,305.0909,0.447214 0.447214 0.447214,120,19796,2560,1440,1779,605,77.0398,right,Novel,8,2,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,9,17,2,21/02/2024,14:03:13,first,6.2182,Succ,out,right,right,1723,977,1926,376,58,30.0965,331.9575,512,731.4286,64,149,269,29,0.447214 0.447214 0.447214,120,1026,2560,1440,1926,376,61.9575,right,Novel,9,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,9.5,18,2,21/02/2024,14:03:15,second,2.0447,Succ,in,right,right,1723,977,1926,376,58,30.0965,331.9575,512,731.4286,22.8182,107.8182,227.8182,347.8182,0.447214 0.447214 0.447214,120,337,2560,1440,1723,977,120.0965,right,Novel,9,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Black,20,10,19,2,21/02/2024,14:04:30,first,6.5972,Succ,out,left,left,769,684,624,1044,58,184.0403,153.7105,512,731.4286,253,338,98,218,0.447214 0.447214 0.447214,120,1089,2560,1440,624,1044,243.7105,left,Train,10,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Black,20,10.5,20,2,21/02/2024,14:04:32,second,2.299,Succ,in,left,left,769,684,624,1044,58,184.0403,153.7105,512,731.4286,284.3636,9.3636,129.3636,249.3636,0.447214 0.447214 0.447214,120,379,2560,1440,769,684,274.0403,left,Train,10,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,11,21,2,21/02/2024,14:05:50,first,15.1934,Succ,in,right,left,1792,732,587,953,58,1.3414,161.4323,512,731.4286,88,173,293,53,0.447214 0.447214 0.447214,120,2507,2560,1440,1792,732,91.3414,right,Novel,11,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,11.5,22,2,21/02/2024,14:06:28,second,38.3566,Succ,out,right,left,1792,732,587,953,58,1.3414,161.4323,512,731.4286,205.1818,290.1818,50.1818,170.1818,0.447214 0.447214 0.447214,120,6327,2560,1440,587,953,251.4323,left,Novel,11,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Bio,20,12,23,2,21/02/2024,14:09:06,first,NA,Fail,NA,left,right,796,553,2006,808,58,198.9995,6.8976,512,731.4286,326.0909,51.0909,171.0909,291.0909,0.447214 0.447214 0.447214,120,19797,2560,1440,NA,NA,NA,NA,Novel,12,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Bio,20,12.5,24,2,21/02/2024,14:09:06,second,NA,Fail,NA,left,right,796,553,2006,808,58,198.9995,6.8976,512,731.4286,178,263,23,143,0.447214 0.447214 0.447214,120,19797,2560,1440,NA,NA,NA,NA,Novel,12,3,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Bio,20,13,25,3,21/02/2024,15:07:50,first,7.2469,Succ,out,right,right,1787,792,1966,974,58,8.0527,20.2798,512,731.4286,52,137,257,17,0.447214 0.447214 0.447214,120,1196,2560,1440,1966,974,110.2798,right,Novel,13,4,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Bio,20,13.5,26,3,21/02/2024,15:07:52,second,1.9842,Succ,in,right,right,1787,792,1966,974,58,8.0527,20.2798,512,731.4286,350.5455,75.5455,195.5455,315.5455,0.447214 0.447214 0.447214,120,327,2560,1440,1787,792,98.0527,right,Novel,13,4,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,14,27,3,21/02/2024,15:08:48,first,1.4864,Succ,out,left,left,774,795,594,973,58,171.5557,159.7657,512,731.4286,299,24,144,264,0.447214 0.447214 0.447214,120,246,2560,1440,594,973,249.7657,left,Novel,14,4,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,14.5,28,3,21/02/2024,15:08:50,second,1.6505,Succ,in,left,left,774,795,594,973,58,171.5557,159.7657,512,731.4286,149.5455,234.5455,354.5455,114.5455,0.447214 0.447214 0.447214,120,272,2560,1440,774,795,261.5557,left,Novel,14,4,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Black,20,15,29,3,21/02/2024,15:10:42,first,24.1632,Succ,out,right,right,1780,831,2010,773,58,12.527,4.123,512,731.4286,205,290,50,170,0.447214 0.447214 0.447214,120,3986,2560,1440,2010,773,94.123,right,Train,15,4,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,16,31,3,21/02/2024,15:12:39,first,10.6529,Succ,out,right,left,1735,485,549,736,58,332.7073,178.7123,512,731.4286,332,57,177,297,0.447214 0.447214 0.447214,120,1758,2560,1440,549,736,268.7123,left,Novel,16,4,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,16.5,32,3,21/02/2024,15:13:16,second,36.6652,Succ,in,right,left,1735,485,549,736,58,332.7073,178.7123,512,731.4286,256.2727,341.2727,101.2727,221.2727,0.447214 0.447214 0.447214,120,6048,2560,1440,1735,485,62.7073,right,Novel,16,4,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,17,33,4,21/02/2024,15:44:51,first,1.9364,Succ,in,right,left,1749,926,594,972,58,23.7433,159.8118,512,731.4286,195,280,40,160,0.447214 0.447214 0.447214,120,320,2560,1440,1749,926,113.7433,right,Novel,17,5,0,0,NA
24G06,3,5_Comparative_Experiment,Black,White,20,17.5,34,4,21/02/2024,15:44:53,second,1.4989,Succ,out,right,left,1749,926,594,972,58,23.7433,159.8118,512,731.4286,91.3636,176.3636,296.3636,56.3636,0.447214 0.447214 0.447214,120,247,2560,1440,594,972,249.8118,left,Novel,17,5,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,18,35,4,21/02/2024,15:46:00,first,2.0142,Succ,in,left,left,773,646,595,463,58,188.2722,200.542,512,731.4286,259,344,104,224,0.447214 0.447214 0.447214,120,333,2560,1440,773,646,278.2722,left,Novel,18,5,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Red,20,18.5,36,4,21/02/2024,15:46:02,second,1.7531,Succ,out,left,left,773,646,595,463,58,188.2722,200.542,512,731.4286,7.9091,92.9091,212.9091,332.9091,0.447214 0.447214 0.447214,120,289,2560,1440,595,463,290.542,left,Novel,18,5,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Bio,20,19,37,4,21/02/2024,15:47:18,first,3.0023,Succ,out,left,left,785,588,570,896,58,194.9428,166.0847,512,731.4286,104,189,309,69,0.447214 0.447214 0.447214,120,496,2560,1440,570,896,256.0847,left,Novel,19,5,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Bio,20,19.5,38,4,21/02/2024,15:47:35,second,16.7575,Succ,in,left,left,785,588,570,896,58,194.9428,166.0847,512,731.4286,276.9091,1.9091,121.9091,241.9091,0.447214 0.447214 0.447214,120,2764,2560,1440,785,588,284.9428,left,Novel,19,5,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Black,20,20,39,4,21/02/2024,15:49:59,first,2.4565,Succ,out,left,left,768,731,630,1056,58,178.7697,152.6372,512,731.4286,273,358,118,238,0.447214 0.447214 0.447214,120,406,2560,1440,630,1056,242.6372,left,Train,20,5,0,0,NA
24G06,3,5_Comparative_Experiment,Black,Black,20,20.5,40,4,21/02/2024,15:50:49,second,49.9291,Succ,in,left,left,768,731,630,1056,58,178.7697,152.6372,512,731.4286,260.5455,345.5455,105.5455,225.5455,0.447214 0.447214 0.447214,120,8236,2560,1440,768,731,268.7697,left,Train,20,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,1,1,0,22/02/2024,09:51:32,first,3.6113,Succ,in,right,left,1782,620,549,696,58,348.7608,181.879,512,731.4286,312,37,157,277,0.447214 0.447214 0.447214,120,596,2560,1440,1782,620,78.7608,right,Novel,1,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,1.5,2,0,22/02/2024,09:51:35,second,1.9086,Succ,out,right,left,1782,620,549,696,58,348.7608,181.879,512,731.4286,141.0909,226.0909,346.0909,106.0909,0.447214 0.447214 0.447214,120,314,2560,1440,549,696,271.879,left,Novel,1,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,2,3,0,22/02/2024,09:52:54,first,2.0244,Succ,in,right,left,1748,927,550,761,58,23.8752,176.7813,512,731.4286,113,198,318,78,0.447214 0.447214 0.447214,120,334,2560,1440,1748,927,113.8752,right,Train,2,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,2.5,4,0,22/02/2024,09:53:01,second,6.7105,Succ,out,right,left,1748,927,550,761,58,23.8752,176.7813,512,731.4286,156.0909,241.0909,1.0909,121.0909,0.447214 0.447214 0.447214,120,1106,2560,1440,550,761,266.7813,left,Train,2,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,3,5,0,22/02/2024,09:54:20,first,2.5527,Succ,out,left,right,777,815,2005,620,58,169.2514,352.1435,512,731.4286,91,176,296,56,0.447214 0.447214 0.447214,120,421,2560,1440,2005,620,82.1435,right,Novel,3,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,3.5,6,0,22/02/2024,09:54:29,second,8.8908,Succ,in,left,right,777,815,2005,620,58,169.2514,352.1435,512,731.4286,118.1818,203.1818,323.1818,83.1818,0.447214 0.447214 0.447214,120,1465,2560,1440,777,815,259.2514,left,Novel,3,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,4,7,0,22/02/2024,09:56:10,first,18.984,Succ,in,right,right,1788,659,1922,1070,58,353.2137,28.5806,512,731.4286,137,222,342,102,0.447214 0.447214 0.447214,120,3131,2560,1440,1788,659,83.2137,right,Novel,4,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,4.5,8,0,22/02/2024,09:56:12,second,2.2652,Succ,out,right,right,1788,659,1922,1070,58,353.2137,28.5806,512,731.4286,71,156,276,36,0.447214 0.447214 0.447214,120,373,2560,1440,1922,1070,118.5806,right,Novel,4,1,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,5,9,1,22/02/2024,10:50:43,first,1.6247,Succ,in,left,right,848,994,1966,467,58,147.6328,339.7306,512,731.4286,44,129,249,9,0.447214 0.447214 0.447214,120,268,2560,1440,848,994,237.6328,left,Novel,5,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,5.5,10,1,22/02/2024,10:50:46,second,2.13,Succ,out,left,right,848,994,1966,467,58,147.6328,339.7306,512,731.4286,270.2727,355.2727,115.2727,235.2727,0.447214 0.447214 0.447214,120,350,2560,1440,1966,467,69.7306,right,Novel,5,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,6,11,1,22/02/2024,10:52:06,first,2.1677,Succ,out,left,left,849,997,550,670,58,147.3096,183.9484,512,731.4286,249,334,94,214,0.447214 0.447214 0.447214,120,357,2560,1440,550,670,273.9484,left,Novel,6,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,6.5,12,1,22/02/2024,10:52:11,second,4.0158,Succ,in,left,left,849,997,550,670,58,147.3096,183.9484,512,731.4286,353.4545,78.4545,198.4545,318.4545,0.447214 0.447214 0.447214,120,661,2560,1440,849,997,237.3096,left,Novel,6,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,7,13,1,22/02/2024,10:53:34,first,11.6138,Succ,out,right,right,1722,462,2011,703,58,329.7417,358.6512,512,731.4286,214,299,59,179,0.447214 0.447214 0.447214,120,1916,2560,1440,2011,703,88.6512,right,Novel,7,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,7.5,14,1,22/02/2024,10:53:45,second,10.7269,Succ,in,right,right,1722,462,2011,703,58,329.7417,358.6512,512,731.4286,157.2727,242.2727,2.2727,122.2727,0.447214 0.447214 0.447214,120,1769,2560,1440,1722,462,59.7417,right,Novel,7,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,8,15,1,22/02/2024,10:56:09,first,9.3153,Succ,in,left,left,772,783,561,855,58,172.9113,169.3656,512,731.4286,275,360,120,240,0.447214 0.447214 0.447214,120,1536,2560,1440,772,783,262.9113,left,Train,8,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,8.5,16,1,22/02/2024,10:56:38,second,27.8802,Succ,out,left,left,772,783,561,855,58,172.9113,169.3656,512,731.4286,138.7273,223.7273,343.7273,103.7273,0.447214 0.447214 0.447214,120,4598,2560,1440,561,855,259.3656,left,Train,8,2,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,9,17,2,22/02/2024,11:21:19,first,2.2713,Succ,out,left,right,776,811,1886,1130,58,169.7811,34.0948,512,731.4286,296,21,141,261,0.447214 0.447214 0.447214,120,374,2560,1440,1886,1130,124.0948,right,Train,9,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,9.5,18,2,22/02/2024,11:21:24,second,5.619,Succ,in,left,right,776,811,1886,1130,58,169.7811,34.0948,512,731.4286,51.1818,136.1818,256.1818,16.1818,0.447214 0.447214 0.447214,120,926,2560,1440,776,811,259.7811,left,Train,9,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,10,19,2,22/02/2024,11:22:17,first,2.2789,Succ,out,right,right,1704,1007,1907,343,58,34.0423,328.9843,512,731.4286,81,166,286,46,0.447214 0.447214 0.447214,120,376,2560,1440,1907,343,58.9843,right,Novel,10,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,10.5,20,2,22/02/2024,11:22:27,second,10.4962,Succ,in,right,right,1704,1007,1907,343,58,34.0423,328.9843,512,731.4286,235.9091,320.9091,80.9091,200.9091,0.447214 0.447214 0.447214,120,1730,2560,1440,1704,1007,124.0423,right,Novel,10,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,11,21,2,22/02/2024,11:23:33,first,11.1998,Succ,out,left,left,823,951,593,972,58,153.1224,159.8459,512,731.4286,265,350,110,230,0.447214 0.447214 0.447214,120,1847,2560,1440,593,972,249.8459,left,Novel,11,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,11.5,22,2,22/02/2024,11:23:36,second,2.2955,Succ,in,left,left,823,951,593,972,58,153.1224,159.8459,512,731.4286,306.6364,31.6364,151.6364,271.6364,0.447214 0.447214 0.447214,120,378,2560,1440,823,951,243.1224,left,Novel,11,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,12,23,2,22/02/2024,11:24:52,first,2.1037,Succ,in,left,right,776,812,1987,906,58,169.6062,14.7467,512,731.4286,127,212,332,92,0.447214 0.447214 0.447214,120,347,2560,1440,776,812,259.6062,left,Novel,12,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,12.5,24,2,22/02/2024,11:25:03,second,11.0853,Succ,out,left,right,776,812,1987,906,58,169.6062,14.7467,512,731.4286,311.4545,36.4545,156.4545,276.4545,0.447214 0.447214 0.447214,120,1827,2560,1440,1987,906,104.7467,right,Novel,12,3,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,13,25,3,22/02/2024,11:48:57,first,2.4229,Succ,out,left,left,835,468,613,421,58,209.5324,204.1337,512,731.4286,179,264,24,144,0.447214 0.447214 0.447214,120,400,2560,1440,613,421,294.1337,left,Novel,13,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,13.5,26,3,22/02/2024,11:49:14,second,16.8447,Succ,in,left,left,835,468,613,421,58,209.5324,204.1337,512,731.4286,215.0909,300.0909,60.0909,180.0909,0.447214 0.447214 0.447214,120,2778,2560,1440,835,468,299.5324,left,Novel,13,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,14,27,3,22/02/2024,11:50:14,first,2.0823,Succ,in,right,right,1752,919,2001,594,58,22.8291,350.1033,512,731.4286,108,193,313,73,0.447214 0.447214 0.447214,120,343,2560,1440,1752,919,112.8291,right,Novel,14,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,14.5,28,3,22/02/2024,11:50:16,second,1.6801,Succ,out,right,right,1752,919,2001,594,58,22.8291,350.1033,512,731.4286,296.4545,21.4545,141.4545,261.4545,0.447214 0.447214 0.447214,120,276,2560,1440,2001,594,80.1033,right,Novel,14,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,15,29,3,22/02/2024,11:54:36,first,11.7467,Succ,in,left,left,796,552,619,1034,58,199.1261,154.5789,512,731.4286,29,114,234,354,0.447214 0.447214 0.447214,120,1938,2560,1440,796,552,289.1261,left,Train,15,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,15.5,30,3,22/02/2024,11:55:09,second,32.7805,Succ,out,left,left,796,552,619,1034,58,199.1261,154.5789,512,731.4286,202.3636,287.3636,47.3636,167.3636,0.447214 0.447214 0.447214,120,5406,2560,1440,619,1034,244.5789,left,Train,15,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,16,31,3,22/02/2024,11:56:48,first,5.9509,Succ,in,right,right,1779,606,1994,879,58,347.1233,12.5411,512,731.4286,135,220,340,100,0.447214 0.447214 0.447214,120,982,2560,1440,1779,606,77.1233,right,Novel,16,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,16.5,32,3,22/02/2024,11:57:10,second,22.321,Succ,out,right,right,1779,606,1994,879,58,347.1233,12.5411,512,731.4286,166.8182,251.8182,11.8182,131.8182,0.447214 0.447214 0.447214,120,3681,2560,1440,1994,879,102.5411,right,Novel,16,4,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,17,33,4,22/02/2024,13:32:04,first,7.7836,Succ,in,left,left,779,614,552,796,58,191.897,174.0727,512,731.4286,305,30,150,270,0.447214 0.447214 0.447214,120,1284,2560,1440,779,614,281.897,left,Train,17,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Bio,20,17.5,34,4,22/02/2024,13:32:23,second,18.8016,Succ,out,left,left,779,614,552,796,58,191.897,174.0727,512,731.4286,286,11,131,251,0.447214 0.447214 0.447214,120,3101,2560,1440,552,796,264.0727,left,Train,17,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,18,35,4,22/02/2024,13:34:21,first,2.3429,Succ,out,right,left,1787,789,586,489,58,7.7203,198.444,512,731.4286,123,208,328,88,0.447214 0.447214 0.447214,120,387,2560,1440,586,489,288.444,left,Novel,18,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,White,20,18.5,36,4,22/02/2024,13:34:23,second,1.7155,Succ,in,right,left,1787,789,586,489,58,7.7203,198.444,512,731.4286,201.8182,286.8182,46.8182,166.8182,0.447214 0.447214 0.447214,120,282,2560,1440,1787,789,97.7203,right,Novel,18,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,19,37,4,22/02/2024,13:35:34,first,1.6881,Succ,in,right,left,1732,961,651,1093,58,28.0605,149.3036,512,731.4286,74,159,279,39,0.447214 0.447214 0.447214,120,279,2560,1440,1732,961,118.0605,right,Novel,19,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Black,20,19.5,38,4,22/02/2024,13:35:48,second,13.6344,Succ,out,right,left,1732,961,651,1093,58,28.0605,149.3036,512,731.4286,203.6364,288.6364,48.6364,168.6364,0.447214 0.447214 0.447214,120,2248,2560,1440,651,1093,239.3036,left,Novel,19,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,20,39,4,22/02/2024,13:36:45,first,2.2285,Succ,out,left,left,818,940,620,404,58,154.5977,205.5867,512,731.4286,227,312,72,192,0.447214 0.447214 0.447214,120,368,2560,1440,620,404,295.5867,left,Novel,20,5,0,0,NA
24G07,1,5_Comparative_Experiment,Bio,Red,20,20.5,40,4,22/02/2024,13:36:46,second,1.6176,Succ,in,left,left,818,940,620,404,58,154.5977,205.5867,512,731.4286,95.1818,180.1818,300.1818,60.1818,0.447214 0.447214 0.447214,120,266,2560,1440,818,940,244.5977,left,Novel,20,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,White,20,1,1,0,28/02/2024,09:57:52,first,NA,Fail,NA,right,right,1751,922,2007,641,58,23.182,353.8325,512,731.4286,105.6364,190.6364,310.6364,70.6364,0.447214 0.447214 0.447214,120,19795,2560,1440,NA,NA,NA,NA,Novel,1,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,White,20,1.5,2,0,28/02/2024,09:57:52,second,NA,Fail,NA,right,right,1751,922,2007,641,58,23.182,353.8325,512,731.4286,201,286,46,166,0.447214 0.447214 0.447214,120,19795,2560,1440,NA,NA,NA,NA,Novel,1,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,2,3,0,28/02/2024,09:59:22,first,4.3235,Succ,out,right,right,1785,807,1944,413,58,9.8101,335.2171,512,731.4286,164,249,9,129,0.447214 0.447214 0.447214,120,713,2560,1440,1944,413,65.2171,right,Novel,2,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,2.5,4,0,28/02/2024,10:00:39,second,76.6427,Succ,in,right,right,1785,807,1944,413,58,9.8101,335.2171,512,731.4286,102.9091,187.9091,307.9091,67.9091,0.447214 0.447214 0.447214,120,12642,2560,1440,1785,807,99.8101,right,Novel,2,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,3,5,0,28/02/2024,10:02:08,first,3.332,Succ,out,left,left,849,444,566,880,58,212.6353,167.3882,512,731.4286,106,191,311,71,0.447214 0.447214 0.447214,120,550,2560,1440,566,880,257.3882,left,Train,3,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,3.5,6,0,28/02/2024,10:04:08,second,NA,Fail,in,left,left,849,444,566,880,58,212.6353,167.3882,512,731.4286,208.3636,293.3636,53.3636,173.3636,0.447214 0.447214 0.447214,120,19795,2560,1440,849,444,302.6353,left,Train,3,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,4,7,0,28/02/2024,10:06:36,first,66.2828,Succ,out,right,right,1774,856,1921,1072,58,15.4034,28.7933,512,731.4286,199,284,44,164,0.447214 0.447214 0.447214,120,10934,2560,1440,1921,1072,118.7933,right,Novel,4,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,4.5,8,0,28/02/2024,10:08:36,second,NA,Fail,in,right,right,1774,856,1921,1072,58,15.4034,28.7933,512,731.4286,335.3636,60.3636,180.3636,300.3636,0.447214 0.447214 0.447214,120,19795,2560,1440,1774,856,105.4034,right,Novel,4,1,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,5,9,1,28/02/2024,10:57:02,first,5.0327,Succ,out,left,left,768,738,560,847,58,177.9432,170.0171,512,731.4286,144,229,349,109,0.447214 0.447214 0.447214,120,830,2560,1440,560,847,260.0171,left,Train,5,2,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,5.5,10,1,28/02/2024,10:57:39,second,36.3363,Succ,in,left,left,768,738,560,847,58,177.9432,170.0171,512,731.4286,118.2727,203.2727,323.2727,83.2727,0.447214 0.447214 0.447214,120,5993,2560,1440,768,738,267.9432,left,Train,5,2,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,6,11,1,28/02/2024,10:58:57,first,12.2471,Succ,out,right,left,1783,818,557,612,58,10.9831,188.4982,512,731.4286,344,69,189,309,0.447214 0.447214 0.447214,120,2020,2560,1440,557,612,278.4982,left,Novel,6,2,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,6.5,12,1,28/02/2024,10:59:01,second,3.3587,Succ,in,right,left,1783,818,557,612,58,10.9831,188.4982,512,731.4286,308.9091,33.9091,153.9091,273.9091,0.447214 0.447214 0.447214,120,553,2560,1440,1783,818,100.9831,right,Novel,6,2,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,7,13,1,28/02/2024,11:00:11,first,7.0215,Succ,out,left,left,824,952,580,933,58,153.0248,163.1048,512,731.4286,63,148,268,28,0.447214 0.447214 0.447214,120,1158,2560,1440,580,933,253.1048,left,Novel,7,2,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,7.5,14,1,28/02/2024,11:01:02,second,50.7193,Succ,in,left,left,824,952,580,933,58,153.0248,163.1048,512,731.4286,246.3636,331.3636,91.3636,211.3636,0.447214 0.447214 0.447214,120,8365,2560,1440,824,952,243.0248,left,Novel,7,2,0,0,NA
