BirdID,TrialType,trainWindImage,Speed,Number,Date,Time,InOut,LeftRight,TimeToPeck,SuccFail,TargetX,TargetY,TargetSize,TargetAngle,RadiusCentre,TurbineAngle,Blade1Angle,Blade2Angle,Blade3Angle,dotCol,timeOutTime,frames,screenWidth,screenHeight
24G06,2_Medium,Black,5,1,20/02/2024,10:29:57,in,right,5.00E+00,Succ,1758,537,58,339.0742,512,240.1818,335.1818,95.1818,215.1818,0.447214 0.447214 0.447214,120,826,2560,1440
24G06,2_Medium,Black,5,2,20/02/2024,10:31:06,in,right,6.40E+00,Succ,1754,526,58,337.7213,512,141,236,356,116,0.447214 0.447214 0.447214,120,1056,2560,1440
24G06,2_Medium,Black,5,3,20/02/2024,10:31:53,out,left,1.21E+01,Succ,598,983,58,158.8862,731.4286,286.9091,21.9091,141.9091,261.9091,0.447214 0.447214 0.447214,120,1996,2560,1440
24G06,2_Medium,Black,5,4,20/02/2024,10:32:42,out,left,8.74E+00,Succ,635,376,58,208.0598,731.4286,153.3636,248.3636,8.3636,128.3636,0.447214 0.447214 0.447214,120,1443,2560,1440
24G06,2_Medium,Black,5,5,20/02/2024,10:56:01,in,right,2.73E+01,Succ,1734,484,58,332.5221,512,67.6364,162.6364,282.6364,42.6364,0.447214 0.447214 0.447214,120,4508,2560,1440
24G06,2_Medium,Black,5,6,20/02/2024,10:56:46,out,right,6.28E+00,Succ,1965,465,58,339.5552,731.4286,249.5455,344.5455,104.5455,224.5455,0.447214 0.447214 0.447214,120,1037,2560,1440
24G06,2_Medium,Black,5,7,20/02/2024,10:57:21,in,left,3.92E-03,Succ,768,710,58,181.1535,512,110.1818,205.1818,325.1818,85.1818,0.447214 0.447214 0.447214,120,1,2560,1440
24G06,2_Medium,Black,5,8,20/02/2024,10:57:41,in,left,5.83E+00,Succ,839,981,58,149.3823,512,215.9091,310.9091,70.9091,190.9091,0.447214 0.447214 0.447214,120,962,2560,1440
24G06,2_Medium,Black,5,9,20/02/2024,10:58:34,out,left,1.38E+01,Succ,570,542,58,194.0473,731.4286,140.2727,235.2727,355.2727,115.2727,0.447214 0.447214 0.447214,120,2273,2560,1440
24G06,2_Medium,Black,5,10,20/02/2024,11:03:51,in,right,2.65E+01,Succ,1725,466,58,330.2553,512,176.5455,271.5455,31.5455,151.5455,0.447214 0.447214 0.447214,120,4370,2560,1440
24G06,2_Medium,Black,5,11,20/02/2024,11:05:36,out,right,4.79E+01,Succ,2010,678,58,356.6718,731.4286,255.6364,350.6364,110.6364,230.6364,0.447214 0.447214 0.447214,120,7907,2560,1440
24G06,3_Fast,Black,10,1,20/02/2024,11:31:45,out,right,5.43E+00,Succ,1963,982,58,20.9771,731.4286,232.8182,327.8182,87.8182,207.8182,0.447214 0.447214 0.447214,120,896,2560,1440
24G06,3_Fast,Black,10,2,20/02/2024,11:32:44,in,left,3.23E+00,Succ,779,613,58,192.1093,512,35.1818,130.1818,250.1818,10.1818,0.447214 0.447214 0.447214,120,534,2560,1440
24G06,3_Fast,Black,10,3,20/02/2024,11:33:39,out,left,1.89E+00,Succ,554,807,58,173.1874,731.4286,44.8182,139.8182,259.8182,19.8182,0.447214 0.447214 0.447214,120,313,2560,1440
24G06,3_Fast,Black,10,4,20/02/2024,11:34:17,in,right,2.12E+00,Succ,1779,835,58,13.0324,512,88.6364,183.6364,303.6364,63.6364,0.447214 0.447214 0.447214,120,351,2560,1440
24G06,3_Fast,Black,10,5,20/02/2024,11:36:57,out,right,2.20E+01,Succ,1978,938,58,17.3021,731.4286,180.5455,275.5455,35.5455,155.5455,0.447214 0.447214 0.447214,120,3626,2560,1440
24G06,3_Fast,Black,10,6,20/02/2024,11:38:30,in,left,2.69E+01,Succ,776,631,58,190.008,512,56.9091,151.9091,271.9091,31.9091,0.447214 0.447214 0.447214,120,4430,2560,1440
24G06,3_Fast,Black,10,7,20/02/2024,11:39:41,in,left,3.48E+01,Succ,789,576,58,196.3366,512,173.3636,268.3636,28.3636,148.3636,0.447214 0.447214 0.447214,120,5743,2560,1440
24G06,3_Fast,Black,10,8,20/02/2024,11:41:05,out,right,7.80E+00,Succ,1950,1014,58,23.7228,731.4286,52,147,267,27,0.447214 0.447214 0.447214,120,1287,2560,1440
24G06,3_Fast,Black,10,9,20/02/2024,11:56:20,in,right,1.40E+01,Succ,1750,922,58,23.2417,512,271.4545,6.4545,126.4545,246.4545,0.447214 0.447214 0.447214,120,2303,2560,1440
24G06,3_Fast,Black,10,10,20/02/2024,11:57:18,out,left,1.18E+01,Succ,608,431,58,203.293,731.4286,356.2727,91.2727,211.2727,331.2727,0.447214 0.447214 0.447214,120,1945,2560,1440
24G07,0_Static,Bio,0,1,21/02/2024,10:18:52,out,left,1.14E+01,Succ,607,434,58,203.0284,731.4286,12,107,227,347,0.447214 0.447214 0.447214,120,1861,2560,1440
24G07,0_Static,Bio,0,2,21/02/2024,10:19:39,in,left,4.25E+00,Succ,793,561,58,198.0827,512,265,360,120,240,0.447214 0.447214 0.447214,120,701,2560,1440
24G07,0_Static,Bio,0,3,21/02/2024,10:20:23,out,left,1.18E+01,Succ,557,611,58,188.5988,731.4286,284,19,139,259,0.447214 0.447214 0.447214,120,1945,2560,1440
24G07,0_Static,Bio,0,4,21/02/2024,10:21:02,in,left,2.36E+00,Succ,769,695,58,182.83,512,195,290,50,170,0.447214 0.447214 0.447214,120,389,2560,1440
24G07,0_Static,Bio,0,5,21/02/2024,10:54:09,in,right,1.16E+01,Succ,1704,1007,58,34.0463,512,359,94,214,334,0.447214 0.447214 0.447214,120,1919,2560,1440
24G07,0_Static,Bio,0,6,21/02/2024,10:55:38,out,right,6.31E+00,Succ,1915,357,58,330.239,731.4286,106,201,321,81,0.447214 0.447214 0.447214,120,1031,2560,1440
24G07,0_Static,Bio,0,7,21/02/2024,10:56:21,out,right,1.23E+01,Succ,1901,1107,58,31.9499,731.4286,276,11,131,251,0.447214 0.447214 0.447214,120,2014,2560,1440
24G07,0_Static,Bio,0,8,21/02/2024,10:56:56,in,left,2.28E+00,Succ,831,967,58,151.1863,512,12,107,227,347,0.447214 0.447214 0.447214,120,376,2560,1440
24G07,0_Static,Bio,0,9,21/02/2024,10:57:29,in,right,1.36E+00,Succ,1703,1009,58,34.3793,512,211,306,66,186,0.447214 0.447214 0.447214,120,221,2560,1440
24G07,0_Static,Bio,0,10,21/02/2024,10:58:24,out,left,4.54E+00,Succ,564,572,58,191.6378,731.4286,316,51,171,291,0.447214 0.447214 0.447214,120,742,2560,1440
24G07,1_Slow,Bio,2.5,1,2/21/2024,11:08:48,out,right,3.17E+01,Succ,2010,764,58,3.4574,731.4286,208.8182,303.8182,63.8182,183.8182,0.447214 0.447214 0.447214,120,5223,2560,1440
24G07,1_Slow,Bio,2.5,2,2/21/2024,11:09:27,out,right,1.74E+00,Succ,1970,479,58,340.7352,731.4286,334.1818,69.1818,189.1818,309.1818,0.447214 0.447214 0.447214,120,288,2560,1440
24G07,1_Slow,Bio,2.5,3,2/21/2024,11:10:03,in,left,6.66E+00,Succ,842,455,58,211.1909,512,44.8182,139.8182,259.8182,19.8182,0.447214 0.447214 0.447214,120,1098,2560,1440
24G07,1_Slow,Bio,2.5,4,2/21/2024,11:10:49,out,right,5.08E+00,Succ,2010,680,58,356.8921,731.4286,85.1818,180.1818,300.1818,60.1818,0.447214 0.447214 0.447214,120,838,2560,1440
24G07,1_Slow,Bio,2.5,5,2/21/2024,11:13:28,out,left,NA,Fail,554,809,58,173.0005,731.4286,120.5455,215.5455,335.5455,95.5455,0.447214 0.447214 0.447214,120,9455,2560,1440
24G07,1_Slow,Bio,2.5,6,2/21/2024,11:14:18,in,left,2.52E+01,Succ,854,1004,58,146.3372,512,241.6364,336.6364,96.6364,216.6364,0.447214 0.447214 0.447214,120,4154,2560,1440
24G07,1_Slow,Bio,2.5,7,2/21/2024,11:23:51,out,right,8.22E+00,Succ,1912,352,58,329.7793,731.4286,302.1818,37.1818,157.1818,277.1818,0.447214 0.447214 0.447214,120,1355,2560,1440
24G07,1_Slow,Bio,2.5,8,2/21/2024,11:27:16,out,right,1.62E+01,Succ,1985,523,58,344.4122,731.4286,332.2727,67.2727,187.2727,307.2727,0.447214 0.447214 0.447214,120,2665,2560,1440
24G07,1_Slow,Bio,2.5,9,2/21/2024,11:29:08,in,left,6.53E+01,Succ,768,700,58,182.2149,512,132.5455,227.5455,347.5455,107.5455,0.447214 0.447214 0.447214,120,10775,2560,1440
24G07,1_Slow,Bio,2.5,10,2/21/2024,11:45:04,in,left,1.43E+01,Succ,804,909,58,158.3819,512,102.1818,197.1818,317.1818,77.1818,0.447214 0.447214 0.447214,120,2356,2560,1440
24G07,1_Slow,Bio,2.5,11,2/21/2024,11:46:46,in,left,1.31E+01,Succ,821,948,58,153.6034,512,177.9091,272.9091,32.9091,152.9091,0.447214 0.447214 0.447214,120,2155,2560,1440
24G07,2_Medium,Bio,5,1,21/02/2024,13:17:57,in,right,3.70E+00,Succ,1736,488,58,333.0647,512,52.9091,147.9091,267.9091,27.9091,0.447214 0.447214 0.447214,120,610,2560,1440
24G07,2_Medium,Bio,5,2,21/02/2024,13:18:41,out,right,1.41E+00,Succ,2005,815,58,7.4553,731.4286,339.3636,74.3636,194.3636,314.3636,0.447214 0.447214 0.447214,120,233,2560,1440
24G07,2_Medium,Bio,5,3,21/02/2024,13:19:22,out,right,2.81E+00,Succ,1976,944,58,17.817,731.4286,330.1818,65.1818,185.1818,305.1818,0.447214 0.447214 0.447214,120,463,2560,1440
24G07,2_Medium,Bio,5,4,21/02/2024,13:20:05,in,right,1.40E+00,Succ,1752,919,58,22.835,512,127.1818,222.1818,342.1818,102.1818,0.447214 0.447214 0.447214,120,232,2560,1440
24G07,2_Medium,Bio,5,5,21/02/2024,13:21:04,in,right,3.35E+00,Succ,1766,557,58,341.4856,512,256.5455,351.5455,111.5455,231.5455,0.447214 0.447214 0.447214,120,553,2560,1440
24G07,2_Medium,Bio,5,6,21/02/2024,13:23:06,in,right,1.10E+00,Succ,1746,509,58,335.6216,512,301.7273,36.7273,156.7273,276.7273,0.447214 0.447214 0.447214,120,180,2560,1440
24G07,2_Medium,Bio,5,7,21/02/2024,13:24:07,in,left,3.11E+00,Succ,770,673,58,185.2302,512,266.0909,1.0909,121.0909,241.0909,0.447214 0.447214 0.447214,120,512,2560,1440
24G07,2_Medium,Bio,5,8,21/02/2024,13:25:02,out,right,7.62E+00,Succ,1901,333,58,328.0422,731.4286,265.5455,0.54545,120.5455,240.5455,0.447214 0.447214 0.447214,120,1257,2560,1440
24G07,2_Medium,Bio,5,9,21/02/2024,13:26:04,out,left,2.13E+00,Succ,599,452,58,201.4991,731.4286,82.8182,177.8182,297.8182,57.8182,0.447214 0.447214 0.447214,120,351,2560,1440
24G07,2_Medium,Bio,5,10,2/21/2024,13:28:57,in,left,6.44E+00,Succ,840,458,58,210.7529,512,177.0909,272.0909,32.0909,152.0909,0.447214 0.447214 0.447214,120,1062,2560,1440
24G07,2_Medium,Bio,5,11,2/21/2024,13:30:32,out,left,3.00E+01,Succ,638,369,58,208.6634,731.4286,95.3636,190.3636,310.3636,70.3636,0.447214 0.447214 0.447214,120,4952,2560,1440
24G07,3_Fast,Bio,10,1,21/02/2024,14:03:43,out,right,4.84E+00,Succ,1942,409,58,334.8206,731.4286,278.1818,13.1818,133.1818,253.1818,0.447214 0.447214 0.447214,120,798,2560,1440
24G07,3_Fast,Bio,10,2,21/02/2024,14:04:26,in,left,3.02E+00,Succ,780,610,58,192.3812,512,317.0909,52.0909,172.0909,292.0909,0.447214 0.447214 0.447214,120,498,2560,1440
24G07,3_Fast,Bio,10,3,21/02/2024,14:05:05,in,left,1.59E+00,Succ,781,835,58,166.9909,512,318.6364,53.6364,173.6364,293.6364,0.447214 0.447214 0.447214,120,263,2560,1440
24G07,3_Fast,Bio,10,4,21/02/2024,14:05:54,out,right,6.60E+00,Succ,2008,786,58,5.1789,731.4286,212,307,67,187,0.447214 0.447214 0.447214,120,1089,2560,1440
24G07,3_Fast,Bio,10,5,21/02/2024,14:06:55,out,right,5.42E+00,Succ,2007,798,58,6.0934,731.4286,265.7273,0.72727,120.7273,240.7273,0.447214 0.447214 0.447214,120,893,2560,1440
24G07,3_Fast,Bio,10,6,21/02/2024,14:07:35,in,right,1.30E+00,Succ,1756,909,58,21.6492,512,82.1818,177.1818,297.1818,57.1818,0.447214 0.447214 0.447214,120,215,2560,1440
24G07,3_Fast,Bio,10,7,21/02/2024,14:08:38,in,left,1.23E+01,Succ,774,641,58,188.8716,512,36.4545,131.4545,251.4545,11.4545,0.447214 0.447214 0.447214,120,2028,2560,1440
24G07,3_Fast,Bio,10,8,21/02/2024,14:13:49,out,right,2.07E+01,Succ,1890,316,58,326.4628,731.4286,73.1818,168.1818,288.1818,48.1818,0.447214 0.447214 0.447214,120,3416,2560,1440
24G07,3_Fast,Bio,10,9,21/02/2024,14:16:42,out,right,3.23E+01,Succ,1902,335,58,328.2511,731.4286,163,258,18,138,0.447214 0.447214 0.447214,120,5335,2560,1440
24G07,3_Fast,Bio,10,10,21/02/2024,14:17:54,in,right,1.42E+01,Succ,1744,503,58,334.8881,512,159.2727,254.2727,14.2727,134.2727,0.447214 0.447214 0.447214,120,2341,2560,1440
24G07,3_Fast,Bio,10,11,22/02/2024,09:23:09,out,left,2.24E+00,Succ,562,580,58,191.0216,731.4286,214.4545,309.4545,69.4545,189.4545,0.447214 0.447214 0.447214,120,367,2560,1440
24G07,3_Fast,Bio,10,12,22/02/2024,09:23:53,in,right,2.93E+00,Succ,1767,879,58,18.068,512,317,52,172,292,0.447214 0.447214 0.447214,120,484,2560,1440
24G11,0_Static,Bio,0,1,27/02/2024,09:52:20,out,right,NA,Fail,1921,1073,58,28.8128,731.4286,36,131,251,11,0.447214 0.447214 0.447214,120,19686,2560,1440
24G11,0_Static,Bio,0,2,27/02/2024,09:55:46,out,right,7.31E+01,Succ,1887,1129,58,33.9546,731.4286,311,46,166,286,0.447214 0.447214 0.447214,120,12051,2560,1440
24G11,0_Static,Bio,0,3,27/02/2024,09:57:04,in,right,8.90E+00,Succ,1789,772,58,5.7984,512,88,183,303,63,0.447214 0.447214 0.447214,120,1465,2560,1440
24G11,0_Static,Bio,0,4,27/02/2024,09:59:38,in,right,1.10E+02,Succ,1779,836,58,13.0617,512,308,43,163,283,0.447214 0.447214 0.447214,120,18129,2560,1440
24G11,0_Static,Bio,0,5,27/02/2024,10:00:41,out,right,5.99E+00,Succ,1972,483,58,341.0909,731.4286,26,121,241,1,0.447214 0.447214 0.447214,120,986,2560,1440
24G11,0_Static,Bio,0,6,27/02/2024,10:39:43,in,left,9.37E+01,Succ,794,559,58,198.3373,512,180,275,35,155,0.447214 0.447214 0.447214,120,15345,2560,1440
24G11,0_Static,Bio,0,7,27/02/2024,10:40:38,out,left,9.85E+00,Succ,618,1032,58,154.7887,731.4286,71,166,286,46,0.447214 0.447214 0.447214,120,1622,2560,1440
24G11,0_Static,Bio,0,8,27/02/2024,10:41:16,in,left,4.24E+00,Succ,803,907,58,158.551,512,5,100,220,340,0.447214 0.447214 0.447214,120,696,2560,1440
24G11,0_Static,Bio,0,9,27/02/2024,10:42:02,out,right,2.28E+01,Succ,1931,387,58,332.9554,731.4286,328,63,183,303,0.447214 0.447214 0.447214,120,3765,2560,1440
24G11,0_Static,Bio,0,10,27/02/2024,10:48:06,in,left,8.35E+00,Succ,778,617,58,191.608,512,359,94,214,334,0.447214 0.447214 0.447214,120,1377,2560,1440
24G11,0_Static,Bio,0,11,27/02/2024,10:48:55,out,left,7.24E+00,Succ,609,1011,58,156.5208,731.4286,207,302,62,182,0.447214 0.447214 0.447214,120,1194,2560,1440
24G11,1_Slow,Bio,2.5,1,27/02/2024,11:00:55,out,right,NA,Fail,2006,633,58,353.1887,731.4286,62.4545,157.4545,277.4545,37.4545,0.447214 0.447214 0.447214,120,19795,2560,1440
24G11,1_Slow,Bio,2.5,2,27/02/2024,11:03:43,out,right,NA,Fail,1988,905,58,14.6252,731.4286,303.9091,38.9091,158.9091,278.9091,0.447214 0.447214 0.447214,120,19690,2560,1440
24G11,1_Slow,Bio,2.5,3,27/02/2024,11:24:12,in,left,NA,Fail,779,827,58,167.9606,512,256.5455,351.5455,111.5455,231.5455,0.447214 0.447214 0.447214,120,19796,2560,1440
24G11,1_Slow,Bio,2.5,4,27/02/2024,11:25:24,out,right,3.37E+01,Succ,2006,633,58,353.1688,731.4286,60.7273,155.7273,275.7273,35.7273,0.447214 0.447214 0.447214,120,5453,2560,1440
24G11,1_Slow,Bio,2.5,5,27/02/2024,11:28:12,in,left,NA,Fail,778,618,58,191.4459,512,347.4545,82.4545,202.4545,322.4545,0.447214 0.447214 0.447214,120,19795,2560,1440
24G11,1_Slow,Bio,2.5,6,27/02/2024,11:28:57,out,left,4.06E+00,Succ,585,491,58,198.2804,731.4286,154.9091,249.9091,9.9091,129.9091,0.447214 0.447214 0.447214,120,670,2560,1440
24G11,1_Slow,Bio,2.5,7,27/02/2024,11:29:27,out,left,5.88E-03,Succ,658,335,58,211.7391,731.4286,13.0909,108.0909,228.0909,348.0909,0.447214 0.447214 0.447214,120,1,2560,1440
24G11,1_Slow,Bio,2.5,8,27/02/2024,11:30:38,out,right,1.51E+01,Succ,1992,551,58,346.6775,731.4286,291.8182,26.8182,146.8182,266.8182,0.447214 0.447214 0.447214,120,2495,2560,1440
24G11,1_Slow,Bio,2.5,9,27/02/2024,11:33:39,in,left,NA,Fail,804,530,58,201.7439,512,247.1818,342.1818,102.1818,222.1818,0.447214 0.447214 0.447214,120,19792,2560,1440
24G11,1_Slow,Bio,2.5,10,27/02/2024,11:35:05,in,left,5.24E+01,Succ,782,602,58,193.3813,512,125,220,340,100,0.447214 0.447214 0.447214,120,8635,2560,1440
24G11,1_Slow,Bio,2.5,11,27/02/2024,11:45:16,out,left,3.02E+01,Succ,568,886,58,166.8558,731.4286,128.2727,223.2727,343.2727,103.2727,0.447214 0.447214 0.447214,120,4975,2560,1440
24G11,1_Slow,Bio,2.5,12,27/02/2024,11:47:17,in,left,6.52E+01,Succ,773,650,58,187.911,512,140.2727,235.2727,355.2727,115.2727,0.447214 0.447214 0.447214,120,10761,2560,1440
24G11,1_Slow,Bio,2.5,13,27/02/2024,11:49:22,in,left,8.61E+01,Succ,856,1007,58,145.916,512,109.3636,204.3636,324.3636,84.3636,0.447214 0.447214 0.447214,120,14095,2560,1440
24G11,1_Slow,Bio,2.5,14,27/02/2024,11:50:31,out,left,7.77E+00,Succ,679,1137,58,145.2228,731.4286,68.5455,163.5455,283.5455,43.5455,0.447214 0.447214 0.447214,120,1282,2560,1440
24G11,1_Slow,Bio,2.5,15,27/02/2024,11:57:33,in,right,NA,Fail,1792,742,58,2.4478,512,191.4545,286.4545,46.4545,166.4545,0.447214 0.447214 0.447214,120,19795,2560,1440
24G11,1_Slow,Bio,2.5,16,27/02/2024,11:58:19,in,left,2.95E+01,Succ,816,936,58,155.0176,512,222.4545,317.4545,77.4545,197.4545,0.447214 0.447214 0.447214,120,4867,2560,1440
24G11,1_Slow,Bio,2.5,17,27/02/2024,11:59:54,out,right,2.44E+01,Succ,1913,353,58,329.9094,731.4286,47.3636,142.3636,262.3636,22.3636,0.447214 0.447214 0.447214,120,4019,2560,1440
24G11,1_Slow,Bio,2.5,18,27/02/2024,12:01:52,in,left,6.05E+01,Succ,831,474,58,208.7601,512,267.4545,2.4545,122.4545,242.4545,0.447214 0.447214 0.447214,120,9982,2560,1440
24G11,2_Medium,Bio,5,1,27/02/2024,13:07:37,out,left,3.60E+01,Succ,671,1126,58,146.304,731.4286,0.45455,95.4545,215.4545,335.4545,0.447214 0.447214 0.447214,120,5937,2560,1440
24G11,2_Medium,Bio,5,2,27/02/2024,13:09:50,in,left,7.77E+01,Succ,768,701,58,182.0955,512,122.6364,217.6364,337.6364,97.6364,0.447214 0.447214 0.447214,120,12824,2560,1440
24G11,2_Medium,Bio,5,3,27/02/2024,13:11:07,out,right,2.92E+01,Succ,1971,960,58,19.1271,731.4286,337.3636,72.3636,192.3636,312.3636,0.447214 0.447214 0.447214,120,4820,2560,1440
24G11,2_Medium,Bio,5,4,27/02/2024,13:13:39,in,left,1.11E+02,Succ,768,702,58,182.0122,512,126.3636,221.3636,341.3636,101.3636,0.447214 0.447214 0.447214,120,18273,2560,1440
24G11,2_Medium,Bio,5,5,27/02/2024,13:23:20,in,left,1.27E+01,Succ,773,647,58,188.2285,512,274.9091,9.9091,129.9091,249.9091,0.447214 0.447214 0.447214,120,2095,2560,1440
24G11,2_Medium,Bio,5,6,27/02/2024,13:24:24,out,left,1.56E+01,Succ,593,469,58,200.1075,731.4286,180.2727,275.2727,35.2727,155.2727,0.447214 0.447214 0.447214,120,2570,2560,1440
24G11,2_Medium,Bio,5,7,27/02/2024,13:25:13,out,right,8.65E+00,Succ,2010,769,58,3.866,731.4286,218.2727,313.2727,73.2727,193.2727,0.447214 0.447214 0.447214,120,1426,2560,1440
24G11,2_Medium,Bio,5,8,27/02/2024,13:26:30,in,left,2.80E+01,Succ,772,659,58,186.7955,512,247.3636,342.3636,102.3636,222.3636,0.447214 0.447214 0.447214,120,4622,2560,1440
24G11,2_Medium,Bio,5,9,27/02/2024,13:34:40,in,left,1.16E+01,Succ,784,594,58,194.2112,512,278.5455,13.5455,133.5455,253.5455,0.447214 0.447214 0.447214,120,1917,2560,1440
24G11,2_Medium,Bio,5,10,27/02/2024,13:35:34,out,right,6.66E+00,Succ,1915,357,58,330.205,731.4286,181.4545,276.4545,36.4545,156.4545,0.447214 0.447214 0.447214,120,1097,2560,1440
24G11,3_Fast,Bio,10,1,27/02/2024,13:40:03,out,right,9.32E+00,Succ,1959,449,58,338.2658,731.4286,54.9091,149.9091,269.9091,29.9091,0.447214 0.447214 0.447214,120,1537,2560,1440
24G11,3_Fast,Bio,10,2,27/02/2024,13:42:55,in,right,NA,Fail,1737,952,58,26.8855,512,189.1818,284.1818,44.1818,164.1818,0.447214 0.447214 0.447214,120,19796,2560,1440
24G11,3_Fast,Bio,10,3,27/02/2024,15:10:37,out,right,1.35E+01,Succ,1987,533,58,345.1712,731.4286,359.9091,94.9091,214.9091,334.9091,0.447214 0.447214 0.447214,120,2219,2560,1440
24G11,3_Fast,Bio,10,4,27/02/2024,15:11:43,out,left,2.37E+01,Succ,625,394,58,206.5042,731.4286,143.4545,238.4545,358.4545,118.4545,0.447214 0.447214 0.447214,120,3909,2560,1440
24G11,3_Fast,Bio,10,5,27/02/2024,15:14:19,in,right,NA,Fail,1758,536,58,338.8951,512,293.1818,28.1818,148.1818,268.1818,0.447214 0.447214 0.447214,120,19796,2560,1440
24G11,3_Fast,Bio,10,6,27/02/2024,15:16:54,in,right,NA,Fail,1722,978,58,30.2122,512,26.4545,121.4545,241.4545,1.4545,0.447214 0.447214 0.447214,120,19794,2560,1440
24G11,3_Fast,Bio,10,7,27/02/2024,15:26:51,out,right,4.39E+00,Succ,1912,1088,58,30.1824,731.4286,226.6364,321.6364,81.6364,201.6364,0.447214 0.447214 0.447214,120,725,2560,1440
24G11,3_Fast,Bio,10,8,27/02/2024,15:27:43,in,left,1.31E+01,Succ,771,669,58,185.7389,512,158,253,13,133,0.447214 0.447214 0.447214,120,2167,2560,1440
24G11,3_Fast,Bio,10,9,27/02/2024,15:28:41,in,left,7.32E+00,Succ,818,941,58,154.4806,512,229.2727,324.2727,84.2727,204.2727,0.447214 0.447214 0.447214,120,1208,2560,1440
24G11,3_Fast,Bio,10,10,27/02/2024,15:29:22,out,right,2.88E+00,Succ,1911,1091,58,30.4537,731.4286,132.0909,227.0909,347.0909,107.0909,0.447214 0.447214 0.447214,120,476,2560,1440
24G11,3_Fast,Bio,10,11,27/02/2024,15:30:46,in,right,5.87E+00,Succ,1734,483,58,332.3956,512,255,350,110,230,0.447214 0.447214 0.447214,120,968,2560,1440
24G11,3_Fast,Bio,10,12,27/02/2024,15:31:36,out,right,2.78E+00,Succ,1991,549,58,346.4983,731.4286,239.5455,334.5455,94.5455,214.5455,0.447214 0.447214 0.447214,120,458,2560,1440
24G11,3_Fast,Bio,10,13,27/02/2024,15:32:09,in,left,8.19E+00,Succ,769,686,58,183.8251,512,159.2727,254.2727,14.2727,134.2727,0.447214 0.447214 0.447214,120,1351,2560,1440
24G11,3_Fast,Bio,10,14,27/02/2024,15:34:47,in,right,NA,Fail,1727,969,58,29.0944,512,355.8182,90.8182,210.8182,330.8182,0.447214 0.447214 0.447214,120,19795,2560,1440
24G11,3_Fast,Bio,10,15,27/02/2024,15:37:52,out,right,5.19E+00,Succ,1956,999,58,22.4385,731.4286,28.2727,123.2727,243.2727,3.2727,0.447214 0.447214 0.447214,120,856,2560,1440
24G11,3_Fast,Bio,10,16,27/02/2024,15:38:31,in,left,4.34E+00,Succ,775,802,58,170.778,512,242.3636,337.3636,97.3636,217.3636,0.447214 0.447214 0.447214,120,716,2560,1440
24G11,3_Fast,Bio,10,17,28/02/2024,09:16:52,out,right,3.42E+00,Succ,1979,504,58,342.8177,731.4286,21,116,236,356,0.447214 0.447214 0.447214,120,561,2560,1440
24G11,3_Fast,Bio,10,18,28/02/2024,09:19:20,in,left,NA,Fail,780,611,58,192.2835,512,121.1818,216.1818,336.1818,96.1818,0.447214 0.447214 0.447214,120,19796,2560,1440
24G11,3_Fast,Bio,10,19,28/02/2024,09:19:43,in,left,1.24E+01,Succ,786,585,58,195.2539,512,148.4545,243.4545,3.4545,123.4545,0.447214 0.447214 0.447214,120,2039,2560,1440
24G15,0_Static,Red,0,1,05/03/2024,11:07:35,in,right,1.10E+02,Succ,1747,929,58,24.1095,512,127,222,342,102,0.447214 0.447214 0.447214,120,18185,2560,1440
24G15,0_Static,Red,0,2,05/03/2024,11:09:18,in,right,1.37E+01,Succ,1761,546,58,340.0942,512,139,234,354,114,0.447214 0.447214 0.447214,120,2263,2560,1440
24G15,0_Static,Red,0,3,05/03/2024,11:10:28,out,left,2.73E+01,Succ,609,429,58,203.4865,731.4286,322,57,177,297,0.447214 0.447214 0.447214,120,4506,2560,1440
24G15,0_Static,Red,0,4,05/03/2024,11:11:52,out,left,3.26E+01,Succ,568,554,58,193.1087,731.4286,36,131,251,11,0.447214 0.447214 0.447214,120,5382,2560,1440
24G15,0_Static,Red,0,5,05/03/2024,11:20:14,in,right,8.88E+01,Succ,1792,711,58,358.9637,512,207,302,62,182,0.447214 0.447214 0.447214,120,14654,2560,1440
24G15,0_Static,Red,0,6,05/03/2024,11:21:04,in,right,6.12E+00,Succ,1760,543,58,339.7701,512,113,208,328,88,0.447214 0.447214 0.447214,120,1010,2560,1440
24G15,0_Static,Red,0,7,05/03/2024,11:22:06,out,left,2.08E+01,Succ,625,394,58,206.5081,731.4286,289,24,144,264,0.447214 0.447214 0.447214,120,3434,2560,1440
24G15,0_Static,Red,0,8,05/03/2024,11:23:32,in,right,1.25E+01,Succ,1787,646,58,351.7305,512,113,208,328,88,0.447214 0.447214 0.447214,120,2060,2560,1440
24G15,0_Static,Red,0,9,05/03/2024,11:42:00,out,left,1.89E+01,Succ,656,1102,58,148.5117,731.4286,171,266,26,146,0.447214 0.447214 0.447214,120,3119,2560,1440
24G15,0_Static,Red,0,10,05/03/2024,11:43:40,out,right,4.82E+01,Succ,1961,986,58,21.3045,731.4286,350,85,205,325,0.447214 0.447214 0.447214,120,7956,2560,1440
24G15,1_Slow,Red,2.5,1,05/03/2024,13:10:25,in,right,NA,Fail,1769,871,58,17.1364,512,83.5455,178.5455,298.5455,58.5455,0.447214 0.447214 0.447214,120,19796,2560,1440
